sketching_order,is_recursive,n_vertices,beta,initialization_mode,n_active_modes,max_rel_error_mean,max_rel_error_std,mean_rel_error_mean,mean_rel_error_std,min_rel_error_mean,max_rel_error_max,max_abs_diff_mean,max_abs_diff_std,runtime_mean,runtime_std,runtime_min,runtime_max
1,true,4,1.0,random,-1,51.80311626148801,NaN,2.0701495354534143,3.6356271571518546,2.2260894277950195e-5,51.80311626148801,1151.543226462097,NaN,0.5198197333,NaN,0.5198197333,0.5198197333
1,true,5,1.0,random,-1,52.031595296120145,NaN,1.8375979647089833,2.76826961059853,3.0829041147926344e-6,52.031595296120145,1241.2014493200475,NaN,0.66843348975,NaN,0.66843348975,0.66843348975
1,true,6,1.0,random,-1,3123.4470167993722,NaN,68.91684231602034,131.70861309297155,0.00020170823490276528,3123.4470167993722,222415.0313535729,NaN,0.8284767795714285,NaN,0.8284767795714285,0.8284767795714285
1,true,7,1.0,random,-1,1095.4418507762994,NaN,11.168624571911387,32.45959774076001,2.6166846473636647e-5,1095.4418507762994,205432.61133085072,NaN,0.9919002711666667,NaN,0.9919002711666667,0.9919002711666667
1,true,8,1.0,random,-1,548042.5545771832,NaN,1452.3284527384592,6609.57214020174,0.00034553023849088165,548042.5545771832,3.864783133519845e7,NaN,1.1396775584,NaN,1.1396775584,1.1396775584
1,true,9,1.0,random,-1,1.137725936273475e6,NaN,8211.006792563483,32322.449681196365,0.00047187308871284657,1.137725936273475e6,8.656004231662339e7,NaN,1.29824630175,NaN,1.29824630175,1.29824630175
2,false,1,1.0,random,-1,9.296355280975929e-15,NaN,2.8522406207747047e-15,1.881710999381267e-15,5.586751971740342e-18,9.296355280975929e-15,4.618527782440651e-14,NaN,0.062050004666666665,NaN,0.062050004666666665,0.062050004666666665
2,false,2,1.0,random,-1,1.0739463002568882e-14,NaN,1.7956845045540317e-15,1.7231269658082503e-15,8.739797365371812e-19,1.0739463002568882e-14,4.263256414560601e-14,NaN,0.314073703125,NaN,0.314073703125,0.314073703125
2,false,3,1.0,random,-1,1.0335366381257445e-14,NaN,9.65258772659969e-16,8.849374102777088e-16,8.183619917591938e-19,1.0335366381257445e-14,6.572520305780927e-14,NaN,0.7826926607142858,NaN,0.7826926607142858,0.7826926607142858
2,false,4,1.0,random,-1,5.074340179056628e-15,NaN,3.719412654894804e-16,4.195858380082756e-16,7.803795797023605e-20,5.074340179056628e-15,1.127986593019159e-13,NaN,1.4843270415,NaN,1.4843270415,1.4843270415
2,false,5,1.0,random,-1,0.053932669073479246,NaN,0.002232781771641307,0.0029971154253673553,4.252510103103031e-8,0.053932669073479246,1.286551116465433,NaN,2.1864703613333334,NaN,2.1864703613333334,2.1864703613333334
2,false,6,1.0,random,-1,7.971768461640059,NaN,0.05590948849163118,0.12789642404800014,1.9795612707805558e-7,7.971768461640059,567.655261255544,NaN,2.7820582295,NaN,2.7820582295,2.7820582295
2,false,7,1.0,random,-1,6.914782422226052,NaN,0.13299246729803946,0.2684769328589531,6.062113305657593e-7,6.914782422226052,1296.7569285178317,NaN,3.4835947915,NaN,3.4835947915,3.4835947915
2,false,8,1.0,random,-1,208.89775883569123,NaN,1.4541382435857761,4.501070853995901,1.3500890618663895e-5,208.89775883569123,14731.420548193464,NaN,4.324663125,NaN,4.324663125,4.324663125
2,false,9,1.0,random,-1,2116.569614032194,NaN,7.9142410482458105,28.21795922762346,2.1180099881711602e-5,2116.569614032194,161032.0636240358,NaN,5.901530917,NaN,5.901530917,5.901530917
3,false,1,1.0,random,-1,9.296355280975929e-15,NaN,2.8522406207747047e-15,1.881710999381267e-15,5.586751971740342e-18,9.296355280975929e-15,4.618527782440651e-14,NaN,0.06359696307594936,NaN,0.06359696307594936,0.06359696307594936
3,false,2,1.0,random,-1,1.0739463002568882e-14,NaN,1.7956845045540317e-15,1.7231269658082503e-15,8.739797365371812e-19,1.0739463002568882e-14,4.263256414560601e-14,NaN,0.31300379175,NaN,0.31300379175,0.31300379175
3,false,3,1.0,random,-1,1.0335366381257445e-14,NaN,9.65258772659969e-16,8.849374102777088e-16,8.183619917591938e-19,1.0335366381257445e-14,6.572520305780927e-14,NaN,0.771240857,NaN,0.771240857,0.771240857
3,false,4,1.0,random,-1,5.274117351460433e-15,NaN,3.645078037058547e-16,4.0610910322058215e-16,9.754744746279506e-20,5.274117351460433e-15,1.1723955140041653e-13,NaN,1.7815466666666668,NaN,1.7815466666666668,1.7815466666666668
3,false,5,1.0,random,-1,7.446549487982142e-15,NaN,3.4425017189272994e-16,3.978220709804396e-16,2.908808393743024e-19,7.446549487982142e-15,1.7763568394002505e-13,NaN,3.443328625,NaN,3.443328625,3.443328625
3,false,6,1.0,random,-1,0.04987212567116187,NaN,0.000759351574881044,0.001215667309979957,1.1544255939216836e-8,0.04987212567116187,3.5513041633685845,NaN,8.226454959,NaN,8.226454959,8.226454959
3,false,7,1.0,random,-1,0.1256061584915334,NaN,0.0010352122994949733,0.0024759238604997002,1.3362756951596998e-8,0.1256061584915334,23.555427538090086,NaN,17.173767667,NaN,17.173767667,17.173767667
3,false,8,1.0,random,-1,5.895832787560451,NaN,0.05155926733997135,0.11767088457766606,1.4942308051358002e-6,5.895832787560451,415.77273379795275,NaN,25.636500125,NaN,25.636500125,25.636500125
3,false,9,1.0,random,-1,341.0802511950326,NaN,1.7459610489218758,4.746521342153858,1.1208892171267736e-5,341.0802511950326,25949.94104951994,NaN,39.059339083,NaN,39.059339083,39.059339083
