sketching_order,is_recursive,n_vertices,beta,initialization_mode,n_active_modes,max_rel_error_mean,max_rel_error_std,mean_rel_error_mean,mean_rel_error_std,min_rel_error_mean,max_rel_error_max,max_abs_diff_mean,max_abs_diff_std,runtime_mean,runtime_std,runtime_min,runtime_max
2,false,7,1.0,random,-1,6.914782422226051,NaN,0.13299246729803943,0.26847693285895297,6.062113295651118e-7,6.914782422226051,1296.7569285178315,NaN,78.146317417,NaN,78.146317417,78.146317417
2,false,8,1.0,random,-1,208.897758835692,NaN,1.4541382435857813,4.501070853995916,1.3500890618713487e-5,208.897758835692,14731.420548193519,NaN,70.748872083,NaN,70.748872083,70.748872083
2,false,9,1.0,random,-1,2116.5696140321807,NaN,7.914241048245765,28.21795922762328,2.1180099883424764e-5,2116.5696140321807,161032.0636240348,NaN,54.7977445,NaN,54.7977445,54.7977445
3,false,1,1.0,random,-1,9.296355280975929e-15,NaN,2.8522406207747047e-15,1.881710999381267e-15,5.586751971740342e-18,9.296355280975929e-15,4.618527782440651e-14,NaN,0.10707780225531915,NaN,0.10707780225531915,0.10707780225531915
3,false,2,1.0,random,-1,1.0739463002568882e-14,NaN,1.7956845045540317e-15,1.7231269658082503e-15,8.739797365371812e-19,1.0739463002568882e-14,4.263256414560601e-14,NaN,0.4468487845833333,NaN,0.4468487845833333,0.4468487845833333
3,false,3,1.0,random,-1,1.0335366381257445e-14,NaN,9.688978129459869e-16,8.864870131300021e-16,1.3639366529319898e-18,1.0335366381257445e-14,6.572520305780927e-14,NaN,0.7826777144285715,NaN,0.7826777144285715,0.7826777144285715
3,false,4,1.0,random,-1,5.433939089383476e-15,NaN,3.6623880184942013e-16,4.0796986588693517e-16,1.560759159404721e-19,5.433939089383476e-15,1.2079226507921703e-13,NaN,5.664058958,NaN,5.664058958,5.664058958
3,false,5,1.0,random,-1,7.446549487982142e-15,NaN,3.487792671562329e-16,4.0157455956666904e-16,2.908808393743024e-19,7.446549487982142e-15,1.7763568394002505e-13,NaN,32.510259875,NaN,32.510259875,32.510259875
3,false,6,1.0,random,-1,0.04987212567116068,NaN,0.0007593515748810425,0.001215667309979958,1.1544255951300035e-8,0.04987212567116068,3.551304163368499,NaN,120.87728975,NaN,120.87728975,120.87728975
3,false,7,1.0,random,-1,0.1256061584915331,NaN,0.001035212299494973,0.0024759238604996976,1.3362756948266932e-8,0.1256061584915331,23.55542753809003,NaN,219.278265375,NaN,219.278265375,219.278265375
3,false,8,1.0,random,-1,5.895832787560612,NaN,0.051559267339971376,0.11767088457766696,1.4942308061701437e-6,5.895832787560612,415.7727337979641,NaN,345.551651625,NaN,345.551651625,345.551651625
3,false,9,1.0,random,-1,341.08025119503674,NaN,1.7459610489219037,4.746521342153948,1.1208892166220546e-5,341.08025119503674,25949.941049520254,NaN,451.797782792,NaN,451.797782792,451.797782792
